PM-2.5,O3,NO2,CO,SO2,temperatures,wind_velocity,wind_direction,relative_humidity
40.0,0.08045977011494253,0.5365853658536585,0.4210526315789474,0.20833333333333334,0.3484848484848485,0.07608695652173915,4.0,0.724702380952381
44.0,0.08045977011494253,0.47560975609756095,0.5789473684210525,0.24999999999999997,0.3484848484848485,0.07608695652173915,4.0,0.724702380952381
54.0,0.1839080459770115,0.46341463414634143,0.368421052631579,0.20833333333333334,0.3484848484848485,0.07608695652173915,4.0,0.724702380952381
71.0,0.09195402298850575,0.4999999999999999,0.4210526315789474,0.37500000000000006,0.3484848484848485,0.07608695652173915,4.0,0.724702380952381
30.0,0.10344827586206896,0.3902439024390244,0.5789473684210525,0.3333333333333333,0.3484848484848485,0.07608695652173915,4.0,0.724702380952381
67.0,0.09195402298850575,0.42682926829268286,0.6842105263157894,0.3333333333333333,0.3484848484848485,0.07608695652173915,4.0,0.724702380952381
35.0,0.09195402298850575,0.4024390243902439,0.5263157894736842,0.20833333333333334,0.3484848484848485,0.07608695652173915,4.0,0.724702380952381
36.0,0.08045977011494253,0.5365853658536585,0.7894736842105263,0.125,0.3484848484848485,0.07608695652173915,4.0,0.724702380952381
55.0,0.0689655172413793,0.3170731707317073,0.7894736842105263,0.20833333333333334,0.3484848484848485,0.07608695652173915,4.0,0.724702380952381
42.0,0.1264367816091954,0.3902439024390244,0.5789473684210525,0.24999999999999997,0.3484848484848485,0.07608695652173915,4.0,0.724702380952381
58.0,0.0689655172413793,0.35365853658536583,0.631578947368421,0.125,0.3484848484848485,0.07608695652173915,4.0,0.724702380952381
69.0,0.0689655172413793,0.2682926829268293,0.4210526315789474,0.2916666666666667,0.3484848484848485,0.07608695652173915,4.0,0.724702380952381
63.0,0.2068965517241379,0.29268292682926833,0.4736842105263158,0.24999999999999997,0.36363636363636365,0.2173913043478261,0.0,0.7886904761904764
62.0,0.24137931034482754,0.3048780487804878,0.5263157894736842,0.16666666666666666,0.36363636363636365,0.2173913043478261,0.0,0.7886904761904764
70.0,0.2988505747126437,0.3780487804878049,0.368421052631579,0.16666666666666666,0.36363636363636365,0.2173913043478261,0.0,0.7886904761904764
100.0,0.17241379310344826,0.41463414634146345,0.368421052631579,0.3333333333333333,0.36363636363636365,0.2173913043478261,0.0,0.7886904761904764
84.0,0.13793103448275862,0.29268292682926833,0.631578947368421,0.20833333333333334,0.36363636363636365,0.2173913043478261,0.0,0.7886904761904764
75.0,0.14942528735632185,0.3414634146341463,0.4736842105263158,0.2916666666666667,0.36363636363636365,0.2173913043478261,0.0,0.7886904761904764
57.0,0.1954022988505747,0.3414634146341463,0.4736842105263158,0.24999999999999997,0.36363636363636365,0.2173913043478261,0.0,0.7886904761904764
60.0,0.14942528735632185,0.4999999999999999,0.6842105263157894,0.125,0.36363636363636365,0.2173913043478261,0.0,0.7886904761904764
67.0,0.2068965517241379,0.3414634146341463,0.5789473684210525,0.24999999999999997,0.36363636363636365,0.2173913043478261,0.0,0.7886904761904764
71.0,0.21839080459770113,0.25609756097560976,0.5789473684210525,0.125,0.36363636363636365,0.2173913043478261,0.0,0.7886904761904764
52.0,0.14942528735632185,0.42682926829268286,0.368421052631579,0.20833333333333334,0.36363636363636365,0.2173913043478261,0.0,0.7886904761904764
107.0,0.14942528735632185,0.23170731707317072,0.4210526315789474,0.3333333333333333,0.36363636363636365,0.2173913043478261,0.0,0.7886904761904764
45.0,0.1954022988505747,0.4390243902439024,0.5789473684210525,0.16666666666666666,0.3055555555555556,0.11956521739130432,6.0,0.5788690476190477
44.0,0.3563218390804597,0.23170731707317072,0.2631578947368421,0.125,0.3055555555555556,0.11956521739130432,6.0,0.5788690476190477
73.0,0.14942528735632185,0.47560975609756095,0.368421052631579,0.4166666666666666,0.3055555555555556,0.11956521739130432,6.0,0.5788690476190477
33.0,0.13793103448275862,0.4024390243902439,0.631578947368421,0.3333333333333333,0.3055555555555556,0.11956521739130432,6.0,0.5788690476190477
76.0,0.10344827586206896,0.3048780487804878,0.4210526315789474,0.3333333333333333,0.3055555555555556,0.11956521739130432,6.0,0.5788690476190477
49.0,0.17241379310344826,0.46341463414634143,0.5789473684210525,0.20833333333333334,0.3055555555555556,0.11956521739130432,6.0,0.5788690476190477
40.0,0.1264367816091954,0.573170731707317,0.6842105263157894,0.125,0.3055555555555556,0.11956521739130432,6.0,0.5788690476190477
64.0,0.1264367816091954,0.3170731707317073,0.6842105263157894,0.24999999999999997,0.3055555555555556,0.11956521739130432,6.0,0.5788690476190477
59.0,0.1954022988505747,0.4512195121951219,0.7368421052631579,0.2916666666666667,0.3055555555555556,0.11956521739130432,6.0,0.5788690476190477
21.0,0.1954022988505747,0.2682926829268293,0.4210526315789474,0.16666666666666666,0.3055555555555556,0.11956521739130432,6.0,0.5788690476190477
46.0,0.1264367816091954,0.4390243902439024,0.368421052631579,0.20833333333333334,0.3055555555555556,0.11956521739130432,6.0,0.5788690476190477
39.0,0.264367816091954,0.3780487804878049,0.368421052631579,0.16666666666666666,0.32828282828282834,0.29347826086956524,2.0,0.5014880952380953
51.0,0.14942528735632185,0.4999999999999999,0.4736842105263158,0.4166666666666666,0.32828282828282834,0.29347826086956524,2.0,0.5014880952380953
25.0,0.2528735632183908,0.14634146341463414,0.2105263157894737,0.24999999999999997,0.32828282828282834,0.29347826086956524,2.0,0.5014880952380953
32.0,0.13793103448275862,0.42682926829268286,0.631578947368421,0.3333333333333333,0.32828282828282834,0.29347826086956524,2.0,0.5014880952380953
55.0,0.11494252873563215,0.3048780487804878,0.4736842105263158,0.4166666666666666,0.32828282828282834,0.29347826086956524,2.0,0.5014880952380953
36.0,0.22988505747126436,0.35365853658536583,0.5789473684210525,0.16666666666666666,0.32828282828282834,0.29347826086956524,2.0,0.5014880952380953
32.0,0.11494252873563215,0.47560975609756095,0.5263157894736842,0.24999999999999997,0.32828282828282834,0.29347826086956524,2.0,0.5014880952380953
31.0,0.08045977011494253,0.6707317073170731,0.6842105263157894,0.125,0.32828282828282834,0.29347826086956524,2.0,0.5014880952380953
44.0,0.10344827586206896,0.3292682926829268,0.7368421052631579,0.24999999999999997,0.32828282828282834,0.29347826086956524,2.0,0.5014880952380953
39.0,0.13793103448275862,0.5121951219512194,0.5789473684210525,0.3333333333333333,0.32828282828282834,0.29347826086956524,2.0,0.5014880952380953
