PM-10,O3,NO2,CO,SO2,temperatures,wind_velocity,wind_direction,relative_humidity
32.0,0.08974358974358976,0.3448275862068965,0.35000000000000003,0.13636363636363638,0.30818965517241376,0.03157894736842103,6.0,0.2442528735632184
40.0,0.15384615384615385,0.28735632183908044,0.3,0.18181818181818182,0.30818965517241376,0.03157894736842103,6.0,0.2442528735632184
36.0,0.2948717948717949,0.14942528735632182,0.15000000000000002,0.2272727272727273,0.30818965517241376,0.03157894736842103,6.0,0.2442528735632184
41.0,0.15384615384615385,0.3448275862068965,0.25,0.4545454545454545,0.30818965517241376,0.03157894736842103,6.0,0.2442528735632184
31.0,0.14102564102564102,0.3908045977011494,0.3,0.36363636363636365,0.30818965517241376,0.03157894736842103,6.0,0.2442528735632184
40.0,0.16666666666666666,0.367816091954023,0.45,0.4545454545454545,0.30818965517241376,0.03157894736842103,6.0,0.2442528735632184
45.0,0.19230769230769232,0.14942528735632182,0.15000000000000002,0.2272727272727273,0.30818965517241376,0.03157894736842103,6.0,0.2442528735632184
32.0,0.11538461538461538,0.43678160919540227,0.35000000000000003,0.2727272727272727,0.30818965517241376,0.03157894736842103,6.0,0.2442528735632184
34.0,0.15384615384615385,0.43678160919540227,0.5499999999999999,0.2272727272727273,0.30818965517241376,0.03157894736842103,6.0,0.2442528735632184
32.0,0.08974358974358976,0.40229885057471265,0.3,0.18181818181818182,0.30818965517241376,0.03157894736842103,6.0,0.2442528735632184
41.0,0.08974358974358976,0.44827586206896547,0.4,0.2727272727272727,0.30818965517241376,0.03157894736842103,6.0,0.2442528735632184
33.0,0.12820512820512822,0.3448275862068965,0.25,0.36363636363636365,0.30818965517241376,0.03157894736842103,6.0,0.2442528735632184
37.0,0.10256410256410256,0.27586206896551724,0.25,0.09090909090909091,0.30818965517241376,0.03157894736842103,6.0,0.2442528735632184
46.0,0.07692307692307693,0.1954022988505747,0.25,0.36363636363636365,0.30818965517241376,0.03157894736842103,6.0,0.2442528735632184
44.0,0.16666666666666666,0.3908045977011494,0.5,0.40909090909090917,0.28448275862068967,0.4105263157894737,0.0,0.25
37.0,0.21794871794871795,0.1839080459770115,0.25,0.18181818181818182,0.28448275862068967,0.4105263157894737,0.0,0.25
37.0,0.20512820512820512,0.264367816091954,0.2,0.18181818181818182,0.28448275862068967,0.4105263157894737,0.0,0.25
51.0,0.14102564102564102,0.3793103448275862,0.4,0.4545454545454545,0.28448275862068967,0.4105263157894737,0.0,0.25
