¡ˆ¡°,¿œΩ√,∆Ú±’±‚ø¬(°∆C),√÷¥Î «≥º”(m/s),√÷¥Î «≥º” «≥«‚(16πÊ¿ß),∆Ú±’ ªÛ¥ÎΩ¿µµ(%)
133,2018-04-15,10.2,4.1,320,70.5
133,2018-04-16,11.6,3.1,160,63.6
133,2018-04-17,14.1,3,320,55.9
133,2018-04-18,13.6,3.6,200,53.5
133,2018-04-19,14.6,5.1,180,46.5
133,2018-04-20,19.2,3.7,200,49.4
133,2018-04-21,19.7,4.4,180,50.3
133,2018-04-22,16.3,6.4,110,75.6
133,2018-04-23,11.4,6.2,110,94.4
133,2018-04-24,12.1,3.7,90,83.4
133,2018-04-25,14.1,2.5,250,51.8
133,2018-04-26,15.5,3.8,200,57.6
133,2018-04-27,16.2,4,180,60.6
133,2018-04-28,15.9,5.1,180,57.1
133,2018-04-29,16.4,4.5,180,51.3
133,2018-04-30,20.3,4.9,180,67
133,2018-05-01,21.5,2.9,320,75.1
133,2018-05-02,17.8,4.3,290,83.6
133,2018-05-03,12.5,6.2,290,62.4
133,2018-05-04,15.3,5.6,290,45.3
133,2018-05-05,19.5,5.1,180,42.1
133,2018-05-06,16.3,3.3,180,96.6
133,2018-05-07,17.4,5.7,140,89.5
133,2018-05-08,16.5,6.3,110,69.8
133,2018-05-09,16.1,4.5,140,60.3
133,2018-05-10,16.7,4.2,180,66
133,2018-05-11,17.3,4.1,180,58.8
133,2018-05-12,15.5,4.7,200,95
133,2018-05-13,17.8,3.5,320,85.5
133,2018-05-14,19.6,4.8,180,74.3
133,2018-05-15,23.1,2.7,180,71.8
133,2018-05-16,25.3,6.1,180,82.3
133,2018-05-17,26.3,4.2,180,79.1
133,2018-05-18,20.1,4.1,180,94.9
133,2018-05-19,17.6,6.3,140,65.5
133,2018-05-20,16.8,6.8,90,51
133,2018-05-21,17.5,6.5,110,68.9
133,2018-05-22,18.8,3.5,110,80.3
133,2018-05-23,18.9,4.6,320,62.9
133,2018-05-24,18.9,4.2,180,54.6
133,2018-05-25,19.6,2.4,180,55
133,2018-05-26,21.8,3.7,320,59.1
133,2018-05-27,20.9,3.2,180,66.1
133,2018-05-28,23,4.9,200,64.1
133,2018-05-29,23.6,2.6,290,71.3
133,2018-05-30,22.4,4.2,180,77.3
133,2018-05-31,20.9,3.4,50,66
133,2018-06-01,23.4,3.4,320,58.4
133,2018-06-02,23.4,3.2,360,50.1
133,2018-06-03,23.6,3,320,48.1
133,2018-06-04,23.5,4,180,56.6
133,2018-06-05,23.9,3.1,180,65
133,2018-06-06,24.6,2.8,340,67.8
133,2018-06-07,24.6,2.5,340,71
133,2018-06-08,22.5,3,340,74.1
133,2018-06-09,23.1,6.5,110,68.8
133,2018-06-10,21.6,6,110,66.8
133,2018-06-11,20.4,5.2,110,71.4
133,2018-06-12,21.2,3.6,180,77.3
133,2018-06-13,22.8,5.2,110,69.9
133,2018-06-14,22.6,5.2,110,66.9
133,2018-06-15,21.5,5.7,90,59.8
133,2018-06-16,22.3,5,140,59.6
133,2018-06-17,23.5,3.4,180,68.3
133,2018-06-18,25.7,2.5,290,64.1
133,2018-06-19,21.3,3.2,200,83.3
133,2018-06-20,23.4,3,290,74.9
133,2018-06-21,23.7,4,320,59.4
133,2018-06-22,25,2.4,320,53.3
133,2018-06-23,24.5,5,180,57.4
133,2018-06-24,26.2,3.4,180,64.4
133,2018-06-25,26.6,3.2,180,55.8
133,2018-06-26,24,5.1,180,87.6
133,2018-06-27,25.4,4.2,180,84
133,2018-06-28,24.4,4.4,200,88.9
133,2018-06-29,25.5,4.4,200,80.1
133,2018-06-30,24.9,5.2,140,87.5
133,2018-07-01,22,4.5,140,96.4
133,2018-07-02,22.8,3.6,140,97.6
133,2018-07-03,25.5,5.6,90,84.9
133,2018-07-04,26.6,4.2,200,82
133,2018-07-05,25.5,3.1,140,88
133,2018-07-06,22.2,6.3,90,87.1
133,2018-07-07,23,6.1,110,69.9
133,2018-07-08,22.3,4.7,140,73.3
133,2018-07-09,20.5,4.7,110,92.1
133,2018-07-10,26.2,3.5,180,80
133,2018-07-11,28.4,3.7,200,81.9
133,2018-07-12,29,3.6,180,77.3
133,2018-07-13,28.8,2.6,180,76.3
133,2018-07-14,28.7,2.8,200,74.6
133,2018-07-15,29.4,2.5,200,73.3
133,2018-07-16,29.7,3.2,320,71
133,2018-07-17,29,3.9,180,70.1
133,2018-07-18,29,2.2,340,75.1
133,2018-07-19,29.2,2.4,340,70.6
133,2018-07-20,29.9,2.1,200,71.9
133,2018-07-21,30.8,2.4,340,68.3
133,2018-07-22,30.9,2.8,200,68.5
133,2018-07-23,30.8,2.2,320,68.9
133,2018-07-24,31.3,2.9,320,70.8
133,2018-07-25,30.6,3.9,180,73
133,2018-07-26,30.7,2.5,230,72.4
133,2018-07-27,31.2,2.6,360,71.4
133,2018-07-28,29.5,3.9,50,80.9
133,2018-07-29,30.1,4.1,20,69.5
133,2018-07-30,30.5,5.3,90,66.5
133,2018-07-31,31.4,4.5,110,62.5
133,2018-08-01,32.9,4.5,90,58.3
133,2018-08-02,33.4,3.7,110,56.3
133,2018-08-03,32.8,2.8,90,61.5
133,2018-08-04,31.3,3.9,320,69
133,2018-08-05,30.6,3.7,320,73.3
133,2018-08-06,30.8,3.5,90,74.5
133,2018-08-07,31.5,3.9,320,72
133,2018-08-08,31.2,3,320,67.1
133,2018-08-09,30.4,2.8,320,74.4
133,2018-08-10,30.9,5,110,72.6
133,2018-08-11,30,5.8,140,68.8
133,2018-08-12,30.1,4,90,72.8
133,2018-08-13,31.2,5.9,110,73.3
133,2018-08-14,32.3,2.7,340,65.1
133,2018-08-15,32.9,5.9,90,57.6
133,2018-08-16,30,8.1,110,63.3
133,2018-08-17,27,6.9,110,53.6
133,2018-08-18,26.7,4.8,110,54.6
133,2018-08-19,28.2,2.5,320,58.6
133,2018-08-20,29.4,5.2,180,61.1
133,2018-08-21,27.7,4.2,200,70.1
133,2018-08-22,30.8,6.8,140,64.9
133,2018-08-23,28.8,6.7,90,74.3
133,2018-08-24,25.2,4.1,50,90.1
133,2018-08-25,25.1,3.4,180,78.1
133,2018-08-26,21.3,3.9,140,92.6
133,2018-08-27,23.6,4.4,200,97.9
133,2018-08-28,26.1,3.5,320,92.4
133,2018-08-29,27.7,4.3,180,80.8
133,2018-08-30,25.9,4.6,180,93.9
133,2018-08-31,22.2,3.8,340,93.8
133,2018-09-01,24.4,6.2,110,77.9
133,2018-09-02,24,4.6,140,75
133,2018-09-03,24.4,4,180,89.6
133,2018-09-04,23.9,4.6,320,80.9
133,2018-09-05,23.9,4,290,68.9
133,2018-09-06,23.7,4.5,180,76.8
133,2018-09-07,22,4,180,76.5
133,2018-09-08,20.8,3,340,68.9
133,2018-09-09,21.9,3,110,68.8
133,2018-09-10,22.1,5.2,110,64
133,2018-09-11,20.7,5.6,90,64.9
133,2018-09-12,22.3,4,110,71.9
133,2018-09-13,21.6,4.5,110,82.5
133,2018-09-14,21.9,3.2,70,90.5
133,2018-09-15,22.6,3.3,110,90.3
133,2018-09-16,22.6,1.9,340,88.4
133,2018-09-17,22.7,3,200,76.9
133,2018-09-18,21.8,3.3,320,66.6
133,2018-09-19,21.4,1.7,290,74
133,2018-09-20,21,4.7,110,85.4
133,2018-09-21,19.7,4.2,110,95.6
133,2018-09-22,20.9,3.2,320,78.1
133,2018-09-23,18.9,4,200,73.5
133,2018-09-24,16.9,3.8,320,70.8
133,2018-09-25,17.4,4.3,90,69
133,2018-09-26,18.7,5,90,67.9
133,2018-09-27,18.6,3.9,90,65.8
133,2018-09-28,17.6,3.5,110,75.8
133,2018-09-29,20,4.3,90,72.5
133,2018-09-30,18.6,5.9,320,64.6
133,2018-10-01,15.5,4.9,180,73.6
133,2018-10-02,15.8,2.4,320,73.8
133,2018-10-03,16,2.2,320,75.4
133,2018-10-04,19.1,6.7,140,70.8
133,2018-10-05,17.8,4.6,140,97.1
133,2018-10-06,17.9,6.7,340,94
133,2018-10-07,17.2,3.5,320,77.1
133,2018-10-08,13.8,2.7,340,72.4
133,2018-10-09,14.8,4.4,90,76.6
133,2018-10-10,13.9,5.4,320,64.8
133,2018-10-11,10.7,4.3,320,66.6
133,2018-10-12,10.8,3.6,340,69.6
133,2018-10-13,11.7,1.9,140,74.8
133,2018-10-14,13.2,2.3,110,73
133,2018-10-15,14.2,2.1,20,80.4
133,2018-10-16,13,1.8,250,84.8
133,2018-10-17,12.5,3.2,320,70.5
133,2018-10-18,11.6,3.8,360,76.6
133,2018-10-19,12.2,2.4,340,74.3
133,2018-10-20,12.1,2.1,320,72.1
133,2018-10-21,12.1,2,110,69.1
133,2018-10-22,13.4,1.6,290,72.8
133,2018-10-23,12.7,3.9,180,85.3
133,2018-10-24,12.6,2.2,140,76.5
133,2018-10-25,12.8,2.8,110,74.5
133,2018-10-26,11.6,3.8,290,89.1
133,2018-10-27,10.3,5.9,320,65.8
133,2018-10-28,9.4,7.1,340,85.4
133,2018-10-29,9.1,4.1,320,82.4
133,2018-10-30,6.8,3.5,320,69.5
133,2018-10-31,8.1,3.3,340,71.1
133,2018-11-01,7.7,2.5,320,71
133,2018-11-02,9.2,2,160,69.8
133,2018-11-03,10,2.1,50,68.6
133,2018-11-04,10.2,2.5,20,70.6
133,2018-11-05,10.5,2,20,72.5
133,2018-11-06,11.5,1.8,290,74.6
133,2018-11-07,12.6,1.3,340,92.8
133,2018-11-08,14,5.2,200,96.4
133,2018-11-09,11.6,4.2,320,80.6
133,2018-11-10,11.1,3.4,180,84.8
133,2018-11-11,9.5,2,340,91.3
133,2018-11-12,8.8,2.7,320,66.5
133,2018-11-13,8.3,2,290,74.8
133,2018-11-14,9,2,160,74.8
133,2018-11-15,9.1,2.3,90,76.6
133,2018-11-16,9.7,3,320,76.3
133,2018-11-17,6.8,2.4,360,59.9
133,2018-11-18,5.5,1.7,320,66.5
133,2018-11-19,8.6,3.1,320,64.1
133,2018-11-20,6.2,2,180,50.1
133,2018-11-21,4.6,5,340,74.3
133,2018-11-22,3.8,4.5,340,59.8
133,2018-11-23,2.4,2.9,110,52.6
133,2018-11-24,3.9,2.7,160,85.4
133,2018-11-25,6.9,2.1,180,83.5
133,2018-11-26,6.1,1.8,50,82.5
133,2018-11-27,7.7,3.9,200,82.6
133,2018-11-28,5.2,1.9,340,43.4
133,2018-11-29,4.7,2.1,270,55.5
133,2018-11-30,5.7,1.9,320,59.4
133,2018-12-01,5.2,1.8,140,69.3
133,2018-12-02,8,2.6,110,73.6
133,2018-12-03,12.6,2.2,270,94.4
133,2018-12-04,9.5,5.6,320,84.4
133,2018-12-05,1.5,2.5,360,59.5
133,2018-12-06,2.7,5.3,340,78.3
133,2018-12-07,-3.7,5.3,320,56.9
133,2018-12-08,-6.6,3.8,320,58.1
133,2018-12-09,-5.8,3,340,44.5
133,2018-12-10,-2.8,2.6,20,44.8
133,2018-12-11,-.8,1.4,250,76.6
133,2018-12-12,-1.2,2.6,340,63.1
133,2018-12-13,-.8,4.8,340,71.6
133,2018-12-14,-2.7,3.1,320,59.9
133,2018-12-15,-2.5,1.9,110,60.6
133,2018-12-16,.7,2.3,180,70.5
133,2018-12-17,3.6,5,320,68.1
133,2018-12-18,2.9,3.7,180,70.1
133,2018-12-19,6.7,3.4,200,69
133,2018-12-20,4.2,1.6,340,67.3
133,2018-12-21,4.6,2.5,340,70
133,2018-12-22,6.6,2,160,67.4
133,2018-12-23,5.4,5,320,51.1
133,2018-12-24,-.9,2.3,320,54.6
133,2018-12-25,-.3,2.2,250,66.9
133,2018-12-26,1.7,4.4,340,51.3
133,2018-12-27,-5.9,4.7,340,40.5
133,2018-12-28,-8.6,2.8,290,63.3
133,2018-12-29,-6.1,4.8,340,54.6
133,2018-12-30,-5.4,2.4,20,51.6
133,2018-12-31,-4.7,3,340,56.4
