¡ˆ¡°,¿œΩ√,∆Ú±’±‚ø¬(°∆C),√÷¥Î «≥º”(m/s),√÷¥Î «≥º” «≥«‚(16πÊ¿ß),∆Ú±’ ªÛ¥ÎΩ¿µµ(%)
152,2017-09-13,21.6,3.7,320,61.5
152,2017-09-14,21.2,5.2,90,74.1
152,2017-09-15,21.9,6.7,70,59.4
152,2017-09-16,22,5.3,70,78.3
152,2017-09-17,20.7,5.7,340,95.5
152,2017-09-18,21.7,3.1,110,77
152,2017-09-19,22.8,4.3,230,73.3
152,2017-09-20,22,4.9,230,57.6
152,2017-09-21,19.7,3.9,110,74.8
152,2017-09-22,20.3,3.5,90,86
152,2017-09-23,21,2.7,270,77
152,2017-09-24,21.5,2.8,110,75.8
152,2017-09-25,22.1,4.7,90,80.1
152,2017-09-26,21.5,3.4,90,80.8
152,2017-09-27,18.7,5.2,340,96.6
152,2017-09-28,20.2,4.5,200,74.8
152,2017-09-29,17.2,3.8,360,46.8
152,2017-09-30,18.2,3.4,200,51.1
152,2017-10-01,18.2,3.4,230,81.4
152,2017-10-02,20.7,5.5,180,93.6
152,2017-10-03,19.3,4.3,20,83.3
152,2017-10-04,17.9,4.3,70,73
152,2017-10-05,17.3,5.2,90,72.5
152,2017-10-06,17.8,3.8,320,97.9
152,2017-10-07,20.2,3.8,340,91.5
152,2017-10-08,21,3.4,70,88.8
152,2017-10-09,22,3,140,83.1
152,2017-10-10,22.5,3.4,90,84.6
152,2017-10-11,21.8,3.8,340,84.4
152,2017-10-12,15.5,4.7,340,90.9
152,2017-10-13,15.2,4.1,340,67.3
152,2017-10-14,15.6,4.6,20,62.8
152,2017-10-15,16.6,4.2,70,70.9
152,2017-10-16,17.3,3.6,20,66
152,2017-10-17,17.3,3.9,50,72.6
152,2017-10-18,17.2,6.3,90,62.9
152,2017-10-19,16.1,4.8,70,79.8
152,2017-10-20,16.8,4.1,20,77.9
152,2017-10-21,17.5,5.6,20,71.9
152,2017-10-22,17.6,8.5,20,67.1
152,2017-10-23,13.7,6.5,360,61.6
152,2017-10-24,12.5,3.4,90,77.9
152,2017-10-25,12.9,3.4,20,69.3
152,2017-10-26,14.1,2.8,90,80.4
152,2017-10-27,16.3,4.4,90,80.4
152,2017-10-28,17.9,4,20,80.5
152,2017-10-29,16.4,6.7,290,57
152,2017-10-30,10.2,4.4,340,38.8
152,2017-10-31,11.4,3.5,340,39
152,2017-11-01,13.8,3.8,340,49.3
152,2017-11-02,14.8,3,90,70.6
152,2017-11-03,15.9,5,320,65.4
152,2017-11-04,9.3,6.4,320,63.1
152,2017-11-05,10.3,5.8,340,57.8
152,2017-11-06,12.7,4.3,320,49.9
152,2017-11-07,15.9,4.3,320,65.8
152,2017-11-08,17,5.4,320,54.4
152,2017-11-09,13,4.7,340,58.9
152,2017-11-10,15.3,7.7,200,66.4
152,2017-11-11,8.5,6.9,320,39.4
152,2017-11-12,8.8,3.7,200,47.4
152,2017-11-13,11.2,3.7,200,51.4
152,2017-11-14,12,4.8,320,41.9
152,2017-11-15,7.7,5.7,290,41.4
152,2017-11-16,5.2,3.9,320,43.4
152,2017-11-17,9.4,3.5,200,47.6
152,2017-11-18,5.1,5.7,340,38.4
152,2017-11-19,2.2,6.7,290,27.6
152,2017-11-20,5,5.3,290,37.8
152,2017-11-21,6.5,3.8,200,57.1
152,2017-11-22,8.3,5.1,320,54.3
152,2017-11-23,4.4,5.7,340,36.9
152,2017-11-24,4.1,6.5,270,54.8
152,2017-11-25,6,5,200,58.5
152,2017-11-26,10.9,4.9,360,59.9
152,2017-11-27,9.8,3,110,72
152,2017-11-28,12.8,5.6,230,71.4
152,2017-11-29,11.3,4.5,320,49
152,2017-11-30,5.6,7,340,21.5
152,2017-12-01,.9,6.4,320,23.4
152,2017-12-02,3.3,2.9,340,42.6
152,2017-12-03,6.6,3.6,140,55.5
152,2017-12-04,5.6,6.2,290,47.4
152,2017-12-05,-.4,6.9,290,34.5
152,2017-12-06,2,4.2,320,48.1
152,2017-12-07,4.8,4.1,340,56
152,2017-12-08,.7,6.7,320,28.8
152,2017-12-09,3,3.9,270,52.5
152,2017-12-10,5.8,4.9,200,62.5
152,2017-12-11,-.1,6.5,320,36.6
152,2017-12-12,-4.1,5.4,320,24.6
152,2017-12-13,-2.1,7.4,290,17.3
152,2017-12-14,1.1,5.3,340,31.6
152,2017-12-15,3.5,3.9,340,28.6
152,2017-12-16,.8,6.7,320,39.5
152,2017-12-17,-2.3,7.5,320,30.9
152,2017-12-18,1.6,5.6,340,46.4
152,2017-12-19,1.6,5.8,320,38.8
152,2017-12-20,.4,4.3,340,36
152,2017-12-21,2.7,3.9,320,36.3
152,2017-12-22,4,5.3,320,50.8
152,2017-12-23,6.8,3.6,290,49.3
152,2017-12-24,8.1,7,290,68.4
152,2017-12-25,2.5,6.1,320,34.3
152,2017-12-26,1.7,7.8,290,37.3
152,2017-12-27,-1.8,5.7,320,21.6
152,2017-12-28,.8,5.5,340,37.6
152,2017-12-29,4.8,5.4,320,61.8
152,2017-12-30,5.5,3.2,340,72.5
152,2017-12-31,4.7,6,290,41.5
152,2018-01-01,2.1,7.1,320,32
152,2018-01-02,3.7,4.9,290,43.5
152,2018-01-03,.9,5.1,320,28.8
152,2018-01-04,1.4,4.3,360,41.9
152,2018-01-05,3.3,4.7,340,41.6
152,2018-01-06,1.9,5.2,340,37.6
152,2018-01-07,3.5,3.5,340,53.5
152,2018-01-08,4.5,4.1,290,88.4
152,2018-01-09,1.1,4.7,250,55.8
152,2018-01-10,-1.8,5.3,320,52.3
152,2018-01-11,-5.6,6.7,320,41
152,2018-01-12,-5.5,6.8,290,34.9
152,2018-01-13,-1,6.4,320,60.1
152,2018-01-14,2.5,4.2,230,63.6
152,2018-01-15,7.9,3.7,200,61.6
152,2018-01-16,7.1,4.3,340,85.9
152,2018-01-17,5.5,4.2,340,96.6
152,2018-01-18,6.1,3.9,340,64.9
152,2018-01-19,4.2,4.8,340,42
152,2018-01-20,4.1,4.8,340,44.5
152,2018-01-21,4.5,3.6,340,45.4
152,2018-01-22,5.3,4.3,340,59.1
152,2018-01-23,-3,6.4,320,33.6
152,2018-01-24,-8.2,7.8,320,29
152,2018-01-25,-7,6.4,320,27
152,2018-01-26,-7.8,5.6,320,29.6
152,2018-01-27,-3.2,5.7,340,24.1
152,2018-01-28,.2,5.4,320,29.8
152,2018-01-29,-3.6,6.5,340,31.9
152,2018-01-30,-2.5,5.9,320,32.5
152,2018-01-31,1.7,4.3,340,40.1
152,2018-02-01,1.7,4.3,340,25
152,2018-02-02,1.2,4.4,340,25.6
152,2018-02-03,-1.6,7.1,320,29.3
152,2018-02-04,-5.5,8.5,290,29.8
152,2018-02-05,-5.3,7.5,290,28.1
152,2018-02-06,-6.1,7.1,290,29.5
152,2018-02-07,-4.4,4.7,320,28.6
152,2018-02-08,-.1,4,90,30.8
152,2018-02-09,5.4,7.3,200,48.8
152,2018-02-10,5.5,5.4,320,37.8
152,2018-02-11,-1.7,6.7,320,34.4
152,2018-02-12,-1.7,5,250,47.6
152,2018-02-13,1.1,5,230,42.1
152,2018-02-14,9.1,6.8,230,51
152,2018-02-15,5.8,4.6,340,51.3
152,2018-02-16,5,3.8,340,37.9
152,2018-02-17,2.5,4.8,340,18
152,2018-02-18,2.7,4.7,340,24.8
152,2018-02-19,5.5,3.7,90,38.3
152,2018-02-20,6.9,4.6,320,29
152,2018-02-21,3.1,4.7,340,29.5
152,2018-02-22,2.3,4.6,20,32.1
152,2018-02-23,6.2,5.3,200,44.4
152,2018-02-24,7.2,5.3,90,58.3
152,2018-02-25,6.6,2.6,320,81.5
152,2018-02-26,5,4.9,90,73.4
152,2018-02-27,8.8,4.3,230,57.4
152,2018-02-28,8.5,7.1,90,87.1
152,2018-03-01,7.1,8.5,290,42
152,2018-03-02,3.6,4.2,340,48.5
152,2018-03-03,9.5,4,200,55.4
152,2018-03-04,13,4.6,140,82.8
152,2018-03-05,5.5,7.1,360,91.5
152,2018-03-06,5.2,5.3,90,66
152,2018-03-07,6.3,6,70,75
152,2018-03-08,3.6,7,340,94.8
152,2018-03-09,3.5,4.5,360,82.6
152,2018-03-10,6.8,4.2,140,74.5
152,2018-03-11,8.6,4.9,320,53.1
152,2018-03-12,11.1,5.3,180,53.6
152,2018-03-13,14,6.4,200,60.3
152,2018-03-14,16.3,5.7,200,66.6
152,2018-03-15,14.5,5.6,200,92.8
152,2018-03-16,4,7.4,20,66.3
152,2018-03-17,5.5,3.4,160,67.3
152,2018-03-18,10.3,6.1,200,80.5
152,2018-03-19,9,7.6,20,95.4
152,2018-03-20,5.3,8.9,20,65.3
152,2018-03-21,2.2,6.7,20,98
152,2018-03-22,5.5,5.3,340,66.8
152,2018-03-23,8.2,3.9,160,61.9
152,2018-03-24,12.1,4.8,290,44
152,2018-03-25,15.3,4,320,35.9
152,2018-03-26,15.7,5,320,36.4
152,2018-03-27,17,4.8,200,40.6
152,2018-03-28,17,5.5,200,47.4
152,2018-03-29,14.6,5.5,90,61.6
152,2018-03-30,11.4,5.5,90,59.1
152,2018-03-31,13.4,4.1,110,61.6
152,2018-04-01,17,4.6,200,62.9
152,2018-04-02,19.3,5.9,200,64.8
152,2018-04-03,19.8,6.1,200,67.1
152,2018-04-04,9.9,3.9,20,93
152,2018-04-05,9.3,4.1,70,84.6
152,2018-04-06,10.1,5.4,290,69.3
152,2018-04-07,6.1,6.6,290,38.1
152,2018-04-08,8.6,7.5,200,45.9
152,2018-04-09,12.6,4.8,230,64
152,2018-04-10,15.9,11.4,200,67.8
152,2018-04-11,19.9,6.7,200,44.9
152,2018-04-12,17.4,4.8,290,20.5
152,2018-04-13,12.7,5.6,90,45.6
152,2018-04-14,11.2,4.9,340,89.9
152,2018-04-15,12.8,5.6,320,57.5
152,2018-04-16,11.9,5,90,67.9
152,2018-04-17,13.3,4.5,90,74
152,2018-04-18,15,4,140,65.1
152,2018-04-19,17.7,3.9,320,47.3
152,2018-04-20,19.8,3.7,340,40.9
152,2018-04-21,20.3,6.3,200,43.8
152,2018-04-22,15.4,4.4,70,75
152,2018-04-23,11.1,4.3,360,94.4
152,2018-04-24,11.1,5.5,360,90.3
152,2018-04-25,12.6,5.1,340,38.8
152,2018-04-26,13.3,3,160,62.9
152,2018-04-27,15.7,5.8,90,46.9
152,2018-04-28,17.6,5.2,200,54.6
152,2018-04-29,18.5,5.2,200,55.6
152,2018-04-30,20.4,5.9,200,66.6
152,2018-05-01,18.4,3.1,110,77
152,2018-05-02,14.7,4.2,270,96.3
152,2018-05-03,14.8,6.9,250,45
152,2018-05-04,16.4,6,200,32.8
152,2018-05-05,19.3,6.6,200,40.5
152,2018-05-06,16.4,5.6,180,91.8
152,2018-05-07,14.7,4.6,340,97.3
152,2018-05-08,13.3,5.7,20,83.4
152,2018-05-09,11.7,4.8,360,75
152,2018-05-10,14.3,3.6,140,81.1
152,2018-05-11,18.1,4.4,110,61.4
152,2018-05-12,17.9,6.1,200,76.6
152,2018-05-13,20.1,4.5,200,79
152,2018-05-14,20,3.6,140,67.3
152,2018-05-15,23.5,3.4,290,63.3
152,2018-05-16,23.8,9.1,200,91.9
152,2018-05-17,24.7,9.3,200,87.6
152,2018-05-18,15.1,4.2,360,96.1
152,2018-05-19,13.8,5.9,20,75.3
152,2018-05-20,14.2,6,20,76.5
152,2018-05-21,15,4.1,360,87.4
152,2018-05-22,17.1,3.8,140,82.1
152,2018-05-23,17.8,5.9,70,79.1
152,2018-05-24,21.6,4.1,270,48.3
152,2018-05-25,23,4.8,200,37.4
152,2018-05-26,20.6,3.2,110,60.4
152,2018-05-27,19.8,3.5,230,80
152,2018-05-28,20.5,3.7,90,75.9
152,2018-05-29,21,3.3,180,86.9
152,2018-05-30,20.7,5.1,290,90.3
152,2018-05-31,19.3,5.3,90,79.5
152,2018-06-01,21.1,3,180,65.6
152,2018-06-02,23.1,3.2,180,63.4
152,2018-06-03,22.7,2.9,140,71.6
152,2018-06-04,22,3.7,140,73
152,2018-06-05,20.3,2.6,160,82.4
152,2018-06-06,21.4,3.6,180,83.6
152,2018-06-07,22.1,3.9,140,80.8
152,2018-06-08,23.5,4.7,70,66.6
152,2018-06-09,19.3,4.9,20,77.8
152,2018-06-10,18.1,4.2,20,87.1
152,2018-06-11,15.9,3.6,360,95
152,2018-06-12,17.1,3.3,90,81.3
152,2018-06-13,18.5,4.5,70,82.8
152,2018-06-14,19,4.9,90,81.4
152,2018-06-15,18.3,5,20,73.3
152,2018-06-16,17.2,5,90,77
152,2018-06-17,20.3,3.1,180,75.6
152,2018-06-18,22.5,3.5,140,80.8
152,2018-06-19,22,2.1,110,88.4
152,2018-06-20,22.3,3.9,340,77.3
152,2018-06-21,24.2,4.2,340,62.4
152,2018-06-22,23.5,3,180,56.5
152,2018-06-23,23.3,3.8,200,64.9
152,2018-06-24,26.7,5.2,340,56.4
152,2018-06-25,26.4,3.1,140,61.9
152,2018-06-26,24.7,7.1,200,86
152,2018-06-27,25.4,8,200,87.9
152,2018-06-28,21.7,4.9,200,97.8
152,2018-06-29,23.7,4.3,230,93.4
152,2018-06-30,22,3.7,200,95.9
152,2018-07-01,24.4,4.4,230,90.6
152,2018-07-02,25.8,5,180,89.9
152,2018-07-03,22.8,8.9,70,98
152,2018-07-04,24.7,4.9,70,87.8
152,2018-07-05,22,2.5,360,98
152,2018-07-06,19.7,4.8,360,98
152,2018-07-07,18.4,5.1,360,88.6
152,2018-07-08,18.2,3.8,360,90.9
152,2018-07-09,19.1,2.6,70,98
152,2018-07-10,23.3,2.8,160,91.4
152,2018-07-11,26.3,3,180,84.8
152,2018-07-12,28.7,3.1,200,77.8
152,2018-07-13,28.4,3.6,110,80.5
152,2018-07-14,28.8,3.7,140,81.3
152,2018-07-15,28.9,3.3,360,80.9
152,2018-07-16,30.2,3.8,200,71.5
152,2018-07-17,29.6,3.4,110,70.9
152,2018-07-18,29.4,2.9,180,73
152,2018-07-19,29,3.5,140,76.6
152,2018-07-20,29.4,3.6,140,73.1
152,2018-07-21,28.8,4.7,110,80.6
152,2018-07-22,29.7,5.5,200,75
152,2018-07-23,30.8,2.9,140,66.3
152,2018-07-24,30.7,3.7,110,69.5
152,2018-07-25,30.8,3,140,73.3
152,2018-07-26,31,4.3,110,71.9
152,2018-07-27,29.6,3.4,110,82.5
152,2018-07-28,28,6.2,90,80.3
152,2018-07-29,27.5,7.8,360,79
152,2018-07-30,27.9,4.3,70,79.6
152,2018-07-31,27.6,4,70,81.1
152,2018-08-01,28.6,4.3,90,72.4
152,2018-08-02,28.4,4.3,90,75.4
152,2018-08-03,29.9,5.4,200,71.5
152,2018-08-04,31.6,3.3,200,64.5
152,2018-08-05,31.8,4.8,290,60.4
152,2018-08-06,28.8,4.3,90,79.3
152,2018-08-07,26.7,4.3,70,83
152,2018-08-08,26.6,4.7,90,80
152,2018-08-09,27.5,4.4,90,80.9
152,2018-08-10,25.1,2.5,70,95.5
152,2018-08-11,26.3,5.5,70,88.6
152,2018-08-12,27.6,3,90,87.3
152,2018-08-13,29.4,3.8,90,81.4
152,2018-08-14,29.3,3.1,180,76.3
152,2018-08-15,26.9,6.2,110,90.9
152,2018-08-16,24.9,4.9,360,90.3
152,2018-08-17,24.3,5.7,70,64.6
152,2018-08-18,23.6,4.7,90,66
152,2018-08-19,23.7,4,90,76.3
152,2018-08-20,24.9,3.4,110,78.5
152,2018-08-21,27.6,3.8,200,75.1
152,2018-08-22,28.9,6,110,74.5
152,2018-08-23,27.6,7.4,90,87.5
152,2018-08-24,28.2,8.3,180,79.4
152,2018-08-25,25.6,4.8,200,83.3
152,2018-08-26,21.8,5.1,320,98
152,2018-08-27,24.3,5.7,200,97.6
152,2018-08-28,25.7,3.6,110,92.1
152,2018-08-29,27.3,6.7,200,78.5
152,2018-08-30,27.8,4.8,230,84.3
152,2018-08-31,24.9,4,200,91.3
152,2018-09-01,22.3,4.9,70,86.4
152,2018-09-02,21.7,3.9,90,85.5
152,2018-09-03,24.1,4.4,200,93.4
152,2018-09-04,24.5,4.9,340,76.3
152,2018-09-05,23.9,4.9,200,61.4
152,2018-09-06,23.3,3.8,200,68.6
152,2018-09-07,22.2,4.8,200,85.9
152,2018-09-08,20.7,3.9,320,75.1
152,2018-09-09,21.1,4.4,360,78.3
152,2018-09-10,21,5.3,20,66.1
152,2018-09-11,20.8,4.7,20,69.4
152,2018-09-12,21.3,3.9,340,85.5
152,2018-09-13,21.2,3.1,320,94.4
152,2018-09-14,21.5,4.1,70,98
152,2018-09-15,22.2,3.1,340,94.8
152,2018-09-16,23.6,3.3,290,87.1
152,2018-09-17,22.8,3.1,320,80.1
152,2018-09-18,22.8,3.7,110,86.9
152,2018-09-19,21.7,2.9,90,90.8
152,2018-09-20,20.2,3.4,360,95.1
152,2018-09-21,19.8,3.9,340,98
152,2018-09-22,21.7,2.9,290,73
152,2018-09-23,21.2,4.8,200,71.4
152,2018-09-24,18,3.7,290,63.6
152,2018-09-25,18,5,20,72.5
152,2018-09-26,19,5,20,70
152,2018-09-27,18.6,5.2,20,68.9
152,2018-09-28,18,4.2,90,77.6
152,2018-09-29,17.5,3.4,320,96.3
152,2018-09-30,18.8,6.1,290,79.9
152,2018-10-01,17.2,5.2,270,53.5
152,2018-10-02,16.5,3.3,360,70
152,2018-10-03,16.8,3.4,90,72.1
152,2018-10-04,19.2,6.2,90,76.6
152,2018-10-05,19.2,5.6,360,97.8
152,2018-10-06,21.7,12.9,180,88.1
152,2018-10-07,20.2,3.2,340,79.8
152,2018-10-08,16.4,4.4,70,56
152,2018-10-09,16.4,2.9,70,74.3
152,2018-10-10,16,5.3,340,68.3
152,2018-10-11,12.5,5.6,290,45.8
152,2018-10-12,12.2,3.9,90,65.3
152,2018-10-13,15,4,90,71.9
152,2018-10-14,15.1,3.3,110,74.9
152,2018-10-15,15.6,3.7,340,65.8
152,2018-10-16,15.2,3.1,340,77.9
152,2018-10-17,14.9,3.2,340,83.1
152,2018-10-18,13.7,6,340,72.8
152,2018-10-19,14,6.7,360,68.6
152,2018-10-20,13.2,4,110,70.6
152,2018-10-21,13.5,3.6,90,67.1
152,2018-10-22,15.4,2.9,90,80.8
152,2018-10-23,17,3.1,270,68.6
152,2018-10-24,14.3,4.8,340,67.6
152,2018-10-25,14.4,3.8,90,70.1
152,2018-10-26,14.2,4.9,290,87.9
152,2018-10-27,12,4.3,270,52.6
152,2018-10-28,12.5,6,200,58.3
152,2018-10-29,12.5,5.7,230,63.1
152,2018-10-30,9.7,3.7,290,48.6
152,2018-10-31,10.2,4.3,340,57
152,2018-11-01,9.7,4.2,340,58
152,2018-11-02,11.2,3.1,180,59.1
152,2018-11-03,11.8,2.8,90,64.5
152,2018-11-04,12.9,3,320,57.8
152,2018-11-05,13.1,3.8,90,73.4
152,2018-11-06,14.6,4.6,90,82.5
152,2018-11-07,16,3.3,70,78.4
152,2018-11-08,16.4,5.7,180,94.4
152,2018-11-09,14.5,5.7,230,61
152,2018-11-10,13.3,3.3,340,59.6
152,2018-11-11,13.3,2.9,340,72.4
152,2018-11-12,11.7,3.9,340,80
152,2018-11-13,11.7,3.9,20,81.5
152,2018-11-14,10.7,4.3,70,83.6
152,2018-11-15,10.9,2.8,110,76.8
152,2018-11-16,11.4,2.4,340,76.8
152,2018-11-17,10.9,4.8,340,72.5
152,2018-11-18,9.1,3.6,340,42.6
152,2018-11-19,9.2,4.1,340,44
152,2018-11-20,8.4,4,360,43.8
152,2018-11-21,9.2,3.6,340,47.8
152,2018-11-22,6,6.9,320,37.1
152,2018-11-23,4.5,5.4,340,32.5
152,2018-11-24,4.2,2.7,290,59
152,2018-11-25,7.5,3.9,340,73.9
152,2018-11-26,9.5,3.1,340,64.5
152,2018-11-27,11.1,3.7,20,60.4
152,2018-11-28,9.2,4.6,340,62.9
152,2018-11-29,8.7,3.4,340,42.8
152,2018-11-30,10,3.8,200,42.5
152,2018-12-01,8.8,4.6,340,54.1
152,2018-12-02,11.1,3,110,77.8
152,2018-12-03,16,5,200,94.3
152,2018-12-04,13.7,5,290,81.4
152,2018-12-05,7.9,5,340,64.3
152,2018-12-06,6.3,4.7,290,80.4
152,2018-12-07,-.7,6.7,320,33.3
152,2018-12-08,-3.1,7.6,320,35.6
152,2018-12-09,-1.9,4.4,290,28.8
152,2018-12-10,1.9,4.6,340,47.5
152,2018-12-11,4.1,4.8,340,90.1
152,2018-12-12,1.5,5.8,340,51.8
152,2018-12-13,2.5,5.2,290,43.4
152,2018-12-14,-.1,5.5,340,39.6
152,2018-12-15,2.1,5,340,34.9
152,2018-12-16,1,3.6,340,72.4
152,2018-12-17,3.8,6.3,290,57.5
152,2018-12-18,4.3,3.9,270,54.3
152,2018-12-19,8.7,5.7,250,49.3
152,2018-12-20,7.8,3.4,340,49.6
152,2018-12-21,9.3,2.8,290,71.4
152,2018-12-22,10.6,4.1,20,60.9
152,2018-12-23,7.9,5.6,290,55.9
152,2018-12-24,2.2,5,340,31.9
152,2018-12-25,3,4.1,340,36.8
152,2018-12-26,6,4.3,290,39.1
152,2018-12-27,-1.6,5.3,320,16.8
152,2018-12-28,-4.4,6.8,290,31
152,2018-12-29,-3.1,9.6,290,25.9
152,2018-12-30,-1.8,4.3,340,31.6
152,2018-12-31,2.2,4.9,340,28
